,text,label
723,could you go to sleep lamp,LIGHT_OFF
724,hey power off the bedroom light,LIGHT_OFF
725,can you turn off the light,LIGHT_OFF
726,can you darken the room,LIGHT_OFF
727,go to sleep lamp,LIGHT_OFF
728,hey lights are too bright,LIGHT_OFF
729,lights are too bright,LIGHT_OFF
730,could you switch off the LED,LIGHT_OFF
731,disable the light,LIGHT_OFF
732,hey power off the kitchen light,LIGHT_OFF
733,could you I want darkness,LIGHT_OFF
734,can you make it dark,LIGHT_OFF
735,could you I want darkness,LIGHT_OFF
736,could you power off the bedroom light,LIGHT_OFF
737,can you I want darkness,LIGHT_OFF
738,hey assistant switch off the light,LIGHT_OFF
739,hey go to sleep lamp,LIGHT_OFF
740,hey too much light,LIGHT_OFF
741,can you bedroom light off,LIGHT_OFF
742,please bedroom light off,LIGHT_OFF
743,can you lights are too bright,LIGHT_OFF
744,hey darken the room,LIGHT_OFF
745,can you switch off the LED,LIGHT_OFF
746,hey make it dark,LIGHT_OFF
747,power off the LED,LIGHT_OFF
748,can you go to sleep lamp,LIGHT_OFF
749,hey assistant switch off the light,LIGHT_OFF
750,can you switch off the light,LIGHT_OFF
751,hey assistant switch off the LED,LIGHT_OFF
752,disable the kitchen light,LIGHT_OFF
753,could you I want darkness,LIGHT_OFF
754,please too much light,LIGHT_OFF
755,go to sleep lamp,LIGHT_OFF
756,please darken the room,LIGHT_OFF
757,hey assistant go to sleep lamp,LIGHT_OFF
758,hey assistant darken the room,LIGHT_OFF
759,could you turn off the LED,LIGHT_OFF
760,power off the LED,LIGHT_OFF
761,could you I want darkness,LIGHT_OFF
762,hey lamp off,LIGHT_OFF
763,lights are too bright,LIGHT_OFF
764,hey assistant switch off the LED,LIGHT_OFF
765,please too much light,LIGHT_OFF
766,could you switch off the LED,LIGHT_OFF
767,hey assistant bedroom light off,LIGHT_OFF
768,hey assistant too much light,LIGHT_OFF
769,could you I want darkness,LIGHT_OFF
770,hey go to sleep lamp,LIGHT_OFF
771,too much light,LIGHT_OFF
772,hey I want darkness,LIGHT_OFF
773,power off the light,LIGHT_OFF
774,please power off the LED,LIGHT_OFF
775,make it dark,LIGHT_OFF
776,could you disable the lamp,LIGHT_OFF
777,can you go to sleep lamp,LIGHT_OFF
778,hey switch off the lamp,LIGHT_OFF
779,go to sleep lamp,LIGHT_OFF
780,switch off the kitchen light,LIGHT_OFF
781,can you darken the room,LIGHT_OFF
782,please lights are too bright,LIGHT_OFF
783,please disable the LED,LIGHT_OFF
784,hey assistant make it dark,LIGHT_OFF
785,could you I want darkness,LIGHT_OFF
786,switch off the light,LIGHT_OFF
787,disable the kitchen light,LIGHT_OFF
788,go to sleep lamp,LIGHT_OFF
789,hey power off the bedroom light,LIGHT_OFF
790,can you darken the room,LIGHT_OFF
791,can you I want darkness,LIGHT_OFF
792,please darken the room,LIGHT_OFF
793,kitchen light off,LIGHT_OFF
794,can you make it dark,LIGHT_OFF
795,hey switch off the LED,LIGHT_OFF
796,could you go to sleep lamp,LIGHT_OFF
797,could you lights are too bright,LIGHT_OFF
798,please go to sleep lamp,LIGHT_OFF
799,can you turn off the lamp,LIGHT_OFF
800,I want darkness,LIGHT_OFF
801,please turn off the lamp,LIGHT_OFF
802,hey assistant lamp off,LIGHT_OFF
803,please power off the LED,LIGHT_OFF
804,can you switch off the light,LIGHT_OFF
805,darken the room,LIGHT_OFF
806,could you disable the bedroom light,LIGHT_OFF
807,could you kitchen light off,LIGHT_OFF
808,hey assistant go to sleep lamp,LIGHT_OFF
809,make it dark,LIGHT_OFF
810,hey assistant darken the room,LIGHT_OFF
811,turn off the bedroom light,LIGHT_OFF
812,lights are too bright,LIGHT_OFF
813,could you make it dark,LIGHT_OFF
814,could you darken the room,LIGHT_OFF
815,hey darken the room,LIGHT_OFF
816,can you go to sleep lamp,LIGHT_OFF
817,can you power off the light,LIGHT_OFF
818,turn off the LED,LIGHT_OFF
819,can you I want darkness,LIGHT_OFF
820,make it dark,LIGHT_OFF
821,hey assistant darken the room,LIGHT_OFF
822,can you switch off the lamp,LIGHT_OFF
823,can you I want darkness,LIGHT_OFF
824,too much light,LIGHT_OFF
825,hey assistant darken the room,LIGHT_OFF
826,power off the LED,LIGHT_OFF
827,hey assistant make it dark,LIGHT_OFF
828,could you disable the light,LIGHT_OFF
829,go to sleep lamp,LIGHT_OFF
830,could you too much light,LIGHT_OFF
831,please LED off,LIGHT_OFF
832,hey assistant go to sleep lamp,LIGHT_OFF
833,disable the lamp,LIGHT_OFF
834,disable the LED,LIGHT_OFF
835,disable the kitchen light,LIGHT_OFF
836,go to sleep lamp,LIGHT_OFF
837,can you disable the bedroom light,LIGHT_OFF
838,hey assistant I want darkness,LIGHT_OFF
839,can you I want darkness,LIGHT_OFF
840,could you go to sleep lamp,LIGHT_OFF
841,hey go to sleep lamp,LIGHT_OFF
842,please I want darkness,LIGHT_OFF
843,please go to sleep lamp,LIGHT_OFF
844,disable the bedroom light,LIGHT_OFF
845,can you lights are too bright,LIGHT_OFF
846,please go to sleep lamp,LIGHT_OFF
847,power off the kitchen light,LIGHT_OFF
848,could you make it dark,LIGHT_OFF
849,can you switch off the LED,LIGHT_OFF
850,lights are too bright,LIGHT_OFF
851,hey assistant turn off the LED,LIGHT_OFF
852,hey power off the light,LIGHT_OFF
853,could you switch off the kitchen light,LIGHT_OFF
854,can you too much light,LIGHT_OFF
855,could you lights are too bright,LIGHT_OFF
856,hey assistant too much light,LIGHT_OFF
857,hey assistant turn off the bedroom light,LIGHT_OFF
858,hey I want darkness,LIGHT_OFF
859,could you LED off,LIGHT_OFF
860,could you lights are too bright,LIGHT_OFF
861,can you disable the light,LIGHT_OFF
862,hey switch off the LED,LIGHT_OFF
863,hey switch off the kitchen light,LIGHT_OFF
864,disable the light,LIGHT_OFF
865,can you lights are too bright,LIGHT_OFF
866,could you too much light,LIGHT_OFF
867,I want darkness,LIGHT_OFF
868,please make it dark,LIGHT_OFF
869,can you power off the bedroom light,LIGHT_OFF
870,hey make it dark,LIGHT_OFF
871,I want darkness,LIGHT_OFF
872,hey go to sleep lamp,LIGHT_OFF
873,make it dark,LIGHT_OFF
874,make it dark,LIGHT_OFF
875,hey too much light,LIGHT_OFF
876,please darken the room,LIGHT_OFF
877,hey assistant power off the kitchen light,LIGHT_OFF
878,disable the LED,LIGHT_OFF
879,hey I want darkness,LIGHT_OFF
880,please disable the LED,LIGHT_OFF
881,hey go to sleep lamp,LIGHT_OFF
882,can you go to sleep lamp,LIGHT_OFF
883,hey disable the kitchen light,LIGHT_OFF
884,could you switch off the LED,LIGHT_OFF
885,hey darken the room,LIGHT_OFF
886,hey assistant make it dark,LIGHT_OFF
887,disable the kitchen light,LIGHT_OFF
888,hey go to sleep lamp,LIGHT_OFF
889,could you darken the room,LIGHT_OFF
890,make it dark,LIGHT_OFF
891,please make it dark,LIGHT_OFF
892,please disable the lamp,LIGHT_OFF
893,lights are too bright,LIGHT_OFF
894,lamp off,LIGHT_OFF
895,hey assistant switch off the LED,LIGHT_OFF
896,hey assistant switch off the kitchen light,LIGHT_OFF
897,hey assistant too much light,LIGHT_OFF
898,too much light,LIGHT_OFF
899,please go to sleep lamp,LIGHT_OFF
900,I want darkness,LIGHT_OFF
901,can you I want darkness,LIGHT_OFF
902,disable the lamp,LIGHT_OFF
903,hey assistant I want darkness,LIGHT_OFF
904,disable the bedroom light,LIGHT_OFF
905,please darken the room,LIGHT_OFF
906,hey go to sleep lamp,LIGHT_OFF
907,could you bedroom light off,LIGHT_OFF
908,power off the bedroom light,LIGHT_OFF
909,too much light,LIGHT_OFF
910,hey assistant power off the bedroom light,LIGHT_OFF
911,hey LED off,LIGHT_OFF
912,can you I want darkness,LIGHT_OFF
913,hey assistant lights are too bright,LIGHT_OFF
914,could you power off the bedroom light,LIGHT_OFF
915,can you too much light,LIGHT_OFF
916,hey assistant disable the lamp,LIGHT_OFF
917,I want darkness,LIGHT_OFF
918,hey power off the light,LIGHT_OFF
919,hey assistant lights are too bright,LIGHT_OFF
920,could you make it dark,LIGHT_OFF
921,hey assistant switch off the kitchen light,LIGHT_OFF
922,switch off the LED,LIGHT_OFF
923,can you disable the LED,LIGHT_OFF
924,too much light,LIGHT_OFF
925,darken the room,LIGHT_OFF
926,please bedroom light off,LIGHT_OFF
927,turn off the bedroom light,LIGHT_OFF
928,could you darken the room,LIGHT_OFF
929,make it dark,LIGHT_OFF
930,darken the room,LIGHT_OFF
931,make it dark,LIGHT_OFF
932,turn off the LED,LIGHT_OFF
933,please go to sleep lamp,LIGHT_OFF
934,disable the lamp,LIGHT_OFF
935,hey power off the bedroom light,LIGHT_OFF
936,can you disable the bedroom light,LIGHT_OFF
937,I want darkness,LIGHT_OFF
938,please switch off the light,LIGHT_OFF
939,could you lamp off,LIGHT_OFF
940,could you I want darkness,LIGHT_OFF
941,darken the room,LIGHT_OFF
942,please power off the lamp,LIGHT_OFF
943,switch off the light,LIGHT_OFF
944,hey darken the room,LIGHT_OFF
945,can you I want darkness,LIGHT_OFF
946,hey assistant switch off the light,LIGHT_OFF
947,could you lights are too bright,LIGHT_OFF
948,too much light,LIGHT_OFF
949,could you go to sleep lamp,LIGHT_OFF
950,I want darkness,LIGHT_OFF
951,can you disable the LED,LIGHT_OFF
952,please turn off the kitchen light,LIGHT_OFF
953,can you kitchen light off,LIGHT_OFF
954,could you disable the light,LIGHT_OFF
955,make it dark,LIGHT_OFF
956,could you too much light,LIGHT_OFF
957,hey assistant too much light,LIGHT_OFF
958,could you too much light,LIGHT_OFF
959,hey assistant turn off the bedroom light,LIGHT_OFF
960,lights are too bright,LIGHT_OFF
961,can you go to sleep lamp,LIGHT_OFF
962,please make it dark,LIGHT_OFF
963,hey assistant turn off the LED,LIGHT_OFF
964,switch off the LED,LIGHT_OFF
965,hey go to sleep lamp,LIGHT_OFF
966,hey switch off the kitchen light,LIGHT_OFF
967,make it dark,LIGHT_OFF
968,could you turn off the LED,LIGHT_OFF
969,hey assistant make it dark,LIGHT_OFF
970,go to sleep lamp,LIGHT_OFF
971,can you go to sleep lamp,LIGHT_OFF
972,hey lights are too bright,LIGHT_OFF
973,disable the lamp,LIGHT_OFF
974,lights are too bright,LIGHT_OFF
975,power off the lamp,LIGHT_OFF
976,please light off,LIGHT_OFF
977,can you power off the kitchen light,LIGHT_OFF
978,can you too much light,LIGHT_OFF
979,hey assistant power off the light,LIGHT_OFF
980,go to sleep lamp,LIGHT_OFF
981,hey assistant power off the LED,LIGHT_OFF
982,please turn off the LED,LIGHT_OFF
983,can you switch off the LED,LIGHT_OFF
984,hey darken the room,LIGHT_OFF
985,can you lights are too bright,LIGHT_OFF
986,make it dark,LIGHT_OFF
987,hey lights are too bright,LIGHT_OFF
988,please lights are too bright,LIGHT_OFF
989,please too much light,LIGHT_OFF
990,switch off the bedroom light,LIGHT_OFF
991,could you darken the room,LIGHT_OFF
992,please disable the kitchen light,LIGHT_OFF
993,make it dark,LIGHT_OFF
994,hey switch off the LED,LIGHT_OFF
995,can you power off the LED,LIGHT_OFF
996,hey I want darkness,LIGHT_OFF
997,darken the room,LIGHT_OFF
998,please lights are too bright,LIGHT_OFF
999,lights are too bright,LIGHT_OFF
1000,hey assistant play music,UNKNOWN
1001,could you tell me a joke,UNKNOWN
1002,please what is the weather,UNKNOWN
1003,hey assistant play music,UNKNOWN
1004,hello,UNKNOWN
1005,hey play music,UNKNOWN
1006,please what is the weather,UNKNOWN
1007,hey assistant what time is it,UNKNOWN
1008,hey play music,UNKNOWN
1009,hi,UNKNOWN
1010,hey assistant hi,UNKNOWN
1011,hey what time is it,UNKNOWN
1012,can you open the door,UNKNOWN
1013,hello,UNKNOWN
1014,hello,UNKNOWN
1015,hey open the door,UNKNOWN
1016,please tell me a joke,UNKNOWN
1017,could you what is the weather,UNKNOWN
1018,could you hello,UNKNOWN
1019,hey hi,UNKNOWN
1020,please what is the weather,UNKNOWN
1021,can you tell me a joke,UNKNOWN
1022,open the door,UNKNOWN
1023,what time is it,UNKNOWN
1024,please what time is it,UNKNOWN
1025,please what is the weather,UNKNOWN
1026,please play music,UNKNOWN
1027,hi,UNKNOWN
1028,hey hello,UNKNOWN
1029,can you hi,UNKNOWN
1030,can you what time is it,UNKNOWN
1031,what time is it,UNKNOWN
1032,hey assistant tell me a joke,UNKNOWN
1033,hey tell me a joke,UNKNOWN
1034,what is the weather,UNKNOWN
1035,please what time is it,UNKNOWN
1036,can you play music,UNKNOWN
1037,hi,UNKNOWN
1038,hey assistant hi,UNKNOWN
1039,can you hello,UNKNOWN
1040,hey hi,UNKNOWN
1041,what is the weather,UNKNOWN
1042,hey open the door,UNKNOWN
1043,please open the door,UNKNOWN
1044,please play music,UNKNOWN
1045,play music,UNKNOWN
1046,could you what time is it,UNKNOWN
1047,please tell me a joke,UNKNOWN
1048,open the door,UNKNOWN
1049,hey play music,UNKNOWN
1050,hey play music,UNKNOWN
1051,hey assistant hi,UNKNOWN
1052,could you tell me a joke,UNKNOWN
1053,hi,UNKNOWN
1054,hey assistant hi,UNKNOWN
1055,hi,UNKNOWN
1056,can you open the door,UNKNOWN
1057,please hello,UNKNOWN
1058,could you what time is it,UNKNOWN
1059,can you tell me a joke,UNKNOWN
1060,could you open the door,UNKNOWN
1061,could you hi,UNKNOWN
1062,hello,UNKNOWN
1063,can you tell me a joke,UNKNOWN
1064,hey play music,UNKNOWN
1065,could you what is the weather,UNKNOWN
1066,hey assistant what is the weather,UNKNOWN
1067,hey assistant what is the weather,UNKNOWN
1068,what time is it,UNKNOWN
1069,please hi,UNKNOWN
1070,play music,UNKNOWN
1071,can you what is the weather,UNKNOWN
1072,could you play music,UNKNOWN
1073,tell me a joke,UNKNOWN
1074,hey assistant open the door,UNKNOWN
1075,hey what time is it,UNKNOWN
1076,what time is it,UNKNOWN
1077,open the door,UNKNOWN
1078,could you what is the weather,UNKNOWN
1079,open the door,UNKNOWN
1080,open the door,UNKNOWN
1081,what time is it,UNKNOWN
1082,tell me a joke,UNKNOWN
1083,please hi,UNKNOWN
1084,play music,UNKNOWN
1085,could you tell me a joke,UNKNOWN
1086,hey assistant tell me a joke,UNKNOWN
1087,please hello,UNKNOWN
1088,hey hi,UNKNOWN
1089,please what time is it,UNKNOWN
1090,hey hi,UNKNOWN
1091,could you tell me a joke,UNKNOWN
1092,what time is it,UNKNOWN
1093,hey what time is it,UNKNOWN
1094,could you hi,UNKNOWN
1095,what time is it,UNKNOWN
1096,hey hi,UNKNOWN
1097,hey what time is it,UNKNOWN
1098,please what time is it,UNKNOWN
1099,could you open the door,UNKNOWN
1100,hey assistant hello,UNKNOWN
1101,open the door,UNKNOWN
1102,hello,UNKNOWN
1103,hey assistant play music,UNKNOWN
1104,please what time is it,UNKNOWN
1105,play music,UNKNOWN
1106,could you open the door,UNKNOWN
1107,could you what is the weather,UNKNOWN
1108,play music,UNKNOWN
1109,hey what is the weather,UNKNOWN
1110,please what time is it,UNKNOWN
1111,please play music,UNKNOWN
1112,what is the weather,UNKNOWN
1113,hey assistant open the door,UNKNOWN
1114,can you play music,UNKNOWN
1115,can you tell me a joke,UNKNOWN
1116,hey hello,UNKNOWN
1117,hello,UNKNOWN
1118,can you what is the weather,UNKNOWN
1119,can you what is the weather,UNKNOWN
1120,please hi,UNKNOWN
1121,what time is it,UNKNOWN
1122,hey assistant tell me a joke,UNKNOWN
1123,please play music,UNKNOWN
1124,hey assistant play music,UNKNOWN
1125,can you tell me a joke,UNKNOWN
1126,hey assistant hi,UNKNOWN
1127,could you tell me a joke,UNKNOWN
1128,what time is it,UNKNOWN
1129,tell me a joke,UNKNOWN
1130,what is the weather,UNKNOWN
1131,can you tell me a joke,UNKNOWN
1132,hi,UNKNOWN
1133,hello,UNKNOWN
1134,can you tell me a joke,UNKNOWN
1135,could you open the door,UNKNOWN
1136,what is the weather,UNKNOWN
1137,open the door,UNKNOWN
1138,please open the door,UNKNOWN
1139,hey what time is it,UNKNOWN
1140,tell me a joke,UNKNOWN
1141,open the door,UNKNOWN
1142,could you what is the weather,UNKNOWN
1143,can you what is the weather,UNKNOWN
1144,can you tell me a joke,UNKNOWN
1145,hello,UNKNOWN
1146,could you what is the weather,UNKNOWN
1147,what is the weather,UNKNOWN
1148,could you hi,UNKNOWN
1149,tell me a joke,UNKNOWN
1150,please hello,UNKNOWN
1151,could you what is the weather,UNKNOWN
1152,hey open the door,UNKNOWN
1153,can you play music,UNKNOWN
1154,could you tell me a joke,UNKNOWN
1155,hey assistant hello,UNKNOWN
1156,can you hello,UNKNOWN
1157,please hi,UNKNOWN
1158,please play music,UNKNOWN
1159,can you open the door,UNKNOWN
1160,tell me a joke,UNKNOWN
1161,what is the weather,UNKNOWN
1162,could you what time is it,UNKNOWN
1163,please hi,UNKNOWN
1164,please what time is it,UNKNOWN
1165,can you hello,UNKNOWN
1166,can you what time is it,UNKNOWN
1167,could you open the door,UNKNOWN
1168,hey assistant tell me a joke,UNKNOWN
1169,hey what time is it,UNKNOWN
1170,what time is it,UNKNOWN
1171,hi,UNKNOWN
1172,please what is the weather,UNKNOWN
1173,please open the door,UNKNOWN
1174,please what time is it,UNKNOWN
1175,open the door,UNKNOWN
1176,could you hi,UNKNOWN
1177,can you what time is it,UNKNOWN
1178,what time is it,UNKNOWN
1179,hello,UNKNOWN
1180,hey hi,UNKNOWN
1181,hey assistant tell me a joke,UNKNOWN
1182,could you what is the weather,UNKNOWN
1183,what is the weather,UNKNOWN
1184,could you what time is it,UNKNOWN
1185,please hi,UNKNOWN
1186,please what time is it,UNKNOWN
1187,can you hi,UNKNOWN
1188,hey what time is it,UNKNOWN
1189,please open the door,UNKNOWN
1190,please what time is it,UNKNOWN
1191,hey assistant what time is it,UNKNOWN
1192,could you what time is it,UNKNOWN
1193,hey what is the weather,UNKNOWN
1194,please what time is it,UNKNOWN
1195,hey assistant what is the weather,UNKNOWN
1196,please hello,UNKNOWN
1197,hey tell me a joke,UNKNOWN
1198,can you hello,UNKNOWN
1199,please what time is it,UNKNOWN
1200,hey open the door,UNKNOWN
1201,hey open the door,UNKNOWN
1202,play music,UNKNOWN
1203,can you what time is it,UNKNOWN
1204,hey tell me a joke,UNKNOWN
1205,hey assistant open the door,UNKNOWN
1206,could you what time is it,UNKNOWN
1207,hey hi,UNKNOWN
1208,could you hello,UNKNOWN
1209,what is the weather,UNKNOWN
1210,hey what time is it,UNKNOWN
1211,could you play music,UNKNOWN
1212,hey assistant open the door,UNKNOWN
1213,what is the weather,UNKNOWN
1214,hey open the door,UNKNOWN
1215,hi,UNKNOWN
1216,hey what time is it,UNKNOWN
1217,hello,UNKNOWN
1218,can you hello,UNKNOWN
1219,can you tell me a joke,UNKNOWN
1220,can you hi,UNKNOWN
1221,play music,UNKNOWN
1222,could you what is the weather,UNKNOWN
1223,could you open the door,UNKNOWN
1224,hey assistant what is the weather,UNKNOWN
1225,hey open the door,UNKNOWN
1226,play music,UNKNOWN
1227,play music,UNKNOWN
1228,what time is it,UNKNOWN
1229,please what time is it,UNKNOWN
1230,can you play music,UNKNOWN
1231,can you what time is it,UNKNOWN
1232,tell me a joke,UNKNOWN
1233,could you what is the weather,UNKNOWN
1234,could you tell me a joke,UNKNOWN
1235,hey tell me a joke,UNKNOWN
1236,hey assistant open the door,UNKNOWN
1237,hey play music,UNKNOWN
1238,hey assistant play music,UNKNOWN
1239,please play music,UNKNOWN
1240,can you what time is it,UNKNOWN
1241,hi,UNKNOWN
1242,could you tell me a joke,UNKNOWN
1243,tell me a joke,UNKNOWN
1244,hey assistant tell me a joke,UNKNOWN
1245,hey tell me a joke,UNKNOWN
1246,hey hi,UNKNOWN
1247,can you play music,UNKNOWN
1248,can you tell me a joke,UNKNOWN
1249,could you tell me a joke,UNKNOWN
1250,hey open the door,UNKNOWN
1251,please tell me a joke,UNKNOWN
1252,could you hello,UNKNOWN
1253,could you play music,UNKNOWN
1254,can you what is the weather,UNKNOWN
1255,please open the door,UNKNOWN
1256,hey assistant open the door,UNKNOWN
1257,please hi,UNKNOWN
1258,please hello,UNKNOWN
1259,play music,UNKNOWN
1260,can you tell me a joke,UNKNOWN
1261,please play music,UNKNOWN
1262,can you play music,UNKNOWN
1263,hi,UNKNOWN
1264,could you open the door,UNKNOWN
1265,could you tell me a joke,UNKNOWN
1266,please play music,UNKNOWN
1267,hi,UNKNOWN
1268,hey what time is it,UNKNOWN
1269,what time is it,UNKNOWN
1270,hi,UNKNOWN
1271,could you play music,UNKNOWN
1272,hey hi,UNKNOWN
1273,hi,UNKNOWN
1274,can you hello,UNKNOWN
1275,hey tell me a joke,UNKNOWN
1276,what is the weather,UNKNOWN
1277,hey assistant play music,UNKNOWN
1278,hi,UNKNOWN
1279,what time is it,UNKNOWN
1280,hey what is the weather,UNKNOWN
1281,can you what is the weather,UNKNOWN
1282,play music,UNKNOWN
1283,please open the door,UNKNOWN
1284,please tell me a joke,UNKNOWN
1285,play music,UNKNOWN
1286,open the door,UNKNOWN
1287,could you play music,UNKNOWN
1288,could you hi,UNKNOWN
1289,hey play music,UNKNOWN
1290,open the door,UNKNOWN
1291,can you hi,UNKNOWN
1292,open the door,UNKNOWN
1293,hey assistant hello,UNKNOWN
1294,hey assistant what is the weather,UNKNOWN
1295,what is the weather,UNKNOWN
1296,hey assistant play music,UNKNOWN
1297,tell me a joke,UNKNOWN
1298,please hello,UNKNOWN
1299,could you what time is it,UNKNOWN
1300,please hello,UNKNOWN
1301,can you tell me a joke,UNKNOWN
1302,could you play music,UNKNOWN
1303,can you what time is it,UNKNOWN
1304,hey assistant hi,UNKNOWN
1305,can you what time is it,UNKNOWN
1306,tell me a joke,UNKNOWN
1307,open the door,UNKNOWN
1308,tell me a joke,UNKNOWN
1309,can you play music,UNKNOWN
1310,please play music,UNKNOWN
1311,play music,UNKNOWN
1312,hey hello,UNKNOWN
1313,hey assistant tell me a joke,UNKNOWN
1314,could you tell me a joke,UNKNOWN
1315,hey assistant play music,UNKNOWN
1316,hi,UNKNOWN
1317,hey assistant what time is it,UNKNOWN
1318,can you play music,UNKNOWN
1319,can you open the door,UNKNOWN
1320,please what time is it,UNKNOWN
1321,can you hello,UNKNOWN
1322,play music,UNKNOWN
1323,hi,UNKNOWN
1324,please what is the weather,UNKNOWN
1325,hi,UNKNOWN
1326,can you tell me a joke,UNKNOWN
1327,can you hi,UNKNOWN
1328,please open the door,UNKNOWN
1329,please tell me a joke,UNKNOWN
1330,hey what time is it,UNKNOWN
1331,what time is it,UNKNOWN
1332,hey tell me a joke,UNKNOWN
1333,hey tell me a joke,UNKNOWN
1334,hi,UNKNOWN
1335,play music,UNKNOWN
1336,please what is the weather,UNKNOWN
1337,can you hi,UNKNOWN
1338,could you play music,UNKNOWN
1339,hey assistant play music,UNKNOWN
1340,hey tell me a joke,UNKNOWN
1341,hey hello,UNKNOWN
1342,please tell me a joke,UNKNOWN
1343,what time is it,UNKNOWN
1344,hi,UNKNOWN
1345,what is the weather,UNKNOWN
1346,hey what is the weather,UNKNOWN
1347,please what time is it,UNKNOWN
1348,hey what is the weather,UNKNOWN
1349,can you what time is it,UNKNOWN
1350,could you open the door,UNKNOWN
1351,hey open the door,UNKNOWN
1352,open the door,UNKNOWN
1353,open the door,UNKNOWN
1354,hey assistant play music,UNKNOWN
1355,hey assistant what time is it,UNKNOWN
1356,open the door,UNKNOWN
1357,can you what time is it,UNKNOWN
1358,hey what time is it,UNKNOWN
1359,tell me a joke,UNKNOWN
1360,what time is it,UNKNOWN
1361,hey assistant hello,UNKNOWN
1362,could you what time is it,UNKNOWN
1363,could you hi,UNKNOWN
1364,what time is it,UNKNOWN
1365,please hi,UNKNOWN
1366,could you open the door,UNKNOWN
1367,what is the weather,UNKNOWN
1368,play music,UNKNOWN
1369,could you play music,UNKNOWN
1370,what is the weather,UNKNOWN
1371,can you what time is it,UNKNOWN
1372,open the door,UNKNOWN
1373,what is the weather,UNKNOWN
1374,can you what time is it,UNKNOWN
1375,could you what is the weather,UNKNOWN
1376,could you hello,UNKNOWN
1377,hey what is the weather,UNKNOWN
1378,please open the door,UNKNOWN
1379,play music,UNKNOWN
1380,please what is the weather,UNKNOWN
1381,open the door,UNKNOWN
1382,play music,UNKNOWN
1383,what time is it,UNKNOWN
1384,can you hello,UNKNOWN
1385,hey tell me a joke,UNKNOWN
1386,could you hello,UNKNOWN
1387,hello,UNKNOWN
1388,what is the weather,UNKNOWN
1389,can you tell me a joke,UNKNOWN
1390,hey assistant hi,UNKNOWN
1391,hey assistant hi,UNKNOWN
1392,hey play music,UNKNOWN
1393,can you play music,UNKNOWN
1394,can you tell me a joke,UNKNOWN
1395,hey assistant what is the weather,UNKNOWN
1396,can you what is the weather,UNKNOWN
1397,hey hello,UNKNOWN
1398,hey assistant play music,UNKNOWN
1399,what time is it,UNKNOWN
1400,hey assistant play music,UNKNOWN
1401,tell me a joke,UNKNOWN
1402,could you hi,UNKNOWN
1403,could you what is the weather,UNKNOWN
1404,hey hi,UNKNOWN
1405,hey assistant hi,UNKNOWN
1406,hey assistant hello,UNKNOWN
1407,please hello,UNKNOWN
1408,hey what is the weather,UNKNOWN
1409,could you play music,UNKNOWN
1410,could you what is the weather,UNKNOWN
1411,hey assistant what is the weather,UNKNOWN
1412,hi,UNKNOWN
1413,please what is the weather,UNKNOWN
1414,please hi,UNKNOWN
1415,hey hi,UNKNOWN
1416,open the door,UNKNOWN
1417,hey assistant hello,UNKNOWN
1418,can you play music,UNKNOWN
1419,hey assistant what time is it,UNKNOWN
1420,hello,UNKNOWN
1421,hi,UNKNOWN
1422,could you hello,UNKNOWN
1423,can you hello,UNKNOWN
1424,hey what time is it,UNKNOWN
1425,hey assistant play music,UNKNOWN
1426,hello,UNKNOWN
1427,play music,UNKNOWN
1428,can you what is the weather,UNKNOWN
1429,could you hi,UNKNOWN
1430,hey assistant hi,UNKNOWN
1431,hey assistant open the door,UNKNOWN
1432,hello,UNKNOWN
1433,please what time is it,UNKNOWN
1434,hey assistant hi,UNKNOWN
1435,could you play music,UNKNOWN
1436,could you tell me a joke,UNKNOWN
1437,hey assistant what time is it,UNKNOWN
1438,hey assistant play music,UNKNOWN
1439,tell me a joke,UNKNOWN
1440,tell me a joke,UNKNOWN
1441,could you play music,UNKNOWN
1442,can you hi,UNKNOWN
1443,please tell me a joke,UNKNOWN
1444,could you hello,UNKNOWN
1445,hey what time is it,UNKNOWN
1446,hey hi,UNKNOWN
1447,can you play music,UNKNOWN
1448,can you what time is it,UNKNOWN
1449,please hello,UNKNOWN
1450,hey play music,UNKNOWN
1451,hey assistant what is the weather,UNKNOWN
1452,please what time is it,UNKNOWN
1453,can you play music,UNKNOWN
1454,what is the weather,UNKNOWN
1455,can you tell me a joke,UNKNOWN
1456,hey assistant hi,UNKNOWN
1457,can you what time is it,UNKNOWN
1458,hey assistant hi,UNKNOWN
1459,please hi,UNKNOWN
1460,hey open the door,UNKNOWN
1461,hey assistant hi,UNKNOWN
1462,what is the weather,UNKNOWN
1463,can you what time is it,UNKNOWN
1464,could you what is the weather,UNKNOWN
1465,what time is it,UNKNOWN
1466,what is the weather,UNKNOWN
1467,tell me a joke,UNKNOWN
1468,hey tell me a joke,UNKNOWN
1469,can you hello,UNKNOWN
1470,please open the door,UNKNOWN
1471,could you hello,UNKNOWN
1472,hey assistant play music,UNKNOWN
1473,hi,UNKNOWN
1474,can you tell me a joke,UNKNOWN
1475,could you play music,UNKNOWN
1476,what time is it,UNKNOWN
1477,open the door,UNKNOWN
1478,hey assistant hi,UNKNOWN
1479,could you open the door,UNKNOWN
1480,hey play music,UNKNOWN
1481,what time is it,UNKNOWN
1482,what is the weather,UNKNOWN
1483,please open the door,UNKNOWN
1484,tell me a joke,UNKNOWN
1485,hi,UNKNOWN
1486,play music,UNKNOWN
