,text,label
680,hey assistant power off the LED,LIGHT_OFF
681,please turn the bedroom light off,LIGHT_OFF
682,please power off the lamp,LIGHT_OFF
683,please lamp off,LIGHT_OFF
684,can you please turn the kitchen light off,LIGHT_OFF
685,hey assistant LED off,LIGHT_OFF
686,could you kitchen light off,LIGHT_OFF
687,hey assistant lamp off,LIGHT_OFF
688,switch off the kitchen light,LIGHT_OFF
689,hey disable the light,LIGHT_OFF
690,could you LED off,LIGHT_OFF
691,hey assistant turn off the kitchen light,LIGHT_OFF
692,turn off the LED,LIGHT_OFF
693,can you switch off the LED,LIGHT_OFF
694,hey assistant power off the lamp,LIGHT_OFF
695,light off,LIGHT_OFF
696,LED off,LIGHT_OFF
697,can you light off,LIGHT_OFF
698,power off the LED,LIGHT_OFF
699,please light off,LIGHT_OFF
700,please switch off the light,LIGHT_OFF
701,hey assistant turn off the LED,LIGHT_OFF
702,switch off the lamp,LIGHT_OFF
703,hey disable the bedroom light,LIGHT_OFF
704,can you switch off the bedroom light,LIGHT_OFF
705,power off the light,LIGHT_OFF
706,turn off the LED,LIGHT_OFF
707,hey switch off the kitchen light,LIGHT_OFF
708,can you power off the kitchen light,LIGHT_OFF
709,turn off the LED,LIGHT_OFF
710,disable the light,LIGHT_OFF
711,hey switch off the bedroom light,LIGHT_OFF
712,power off the bedroom light,LIGHT_OFF
713,could you turn off the bedroom light,LIGHT_OFF
714,hey power off the light,LIGHT_OFF
715,power off the kitchen light,LIGHT_OFF
716,please please turn the lamp off,LIGHT_OFF
717,could you light off,LIGHT_OFF
718,could you disable the lamp,LIGHT_OFF
719,hey lamp off,LIGHT_OFF
720,could you please turn the light off,LIGHT_OFF
721,could you disable the light,LIGHT_OFF
722,hey assistant power off the kitchen light,LIGHT_OFF
723,power off the kitchen light,LIGHT_OFF
724,bedroom light off,LIGHT_OFF
725,please please turn the bedroom light off,LIGHT_OFF
726,please disable the light,LIGHT_OFF
727,turn off the LED,LIGHT_OFF
728,hey assistant please turn the light off,LIGHT_OFF
729,power off the LED,LIGHT_OFF
730,could you turn off the LED,LIGHT_OFF
731,hey assistant disable the lamp,LIGHT_OFF
732,hey please turn the bedroom light off,LIGHT_OFF
733,hey assistant lamp off,LIGHT_OFF
734,hey switch off the light,LIGHT_OFF
735,please light off,LIGHT_OFF
736,hey assistant switch off the light,LIGHT_OFF
737,please switch off the light,LIGHT_OFF
738,can you disable the kitchen light,LIGHT_OFF
739,please power off the bedroom light,LIGHT_OFF
740,please turn off the lamp,LIGHT_OFF
741,hey assistant disable the light,LIGHT_OFF
742,please please turn the LED off,LIGHT_OFF
743,can you turn off the LED,LIGHT_OFF
744,can you bedroom light off,LIGHT_OFF
745,can you disable the lamp,LIGHT_OFF
746,please please turn the bedroom light off,LIGHT_OFF
747,hey assistant power off the LED,LIGHT_OFF
748,turn off the bedroom light,LIGHT_OFF
749,hey assistant kitchen light off,LIGHT_OFF
750,please switch off the kitchen light,LIGHT_OFF
751,disable the light,LIGHT_OFF
752,please disable the LED,LIGHT_OFF
753,hey kitchen light off,LIGHT_OFF
754,hey lamp off,LIGHT_OFF
755,can you LED off,LIGHT_OFF
756,could you turn off the LED,LIGHT_OFF
757,hey LED off,LIGHT_OFF
758,hey turn off the light,LIGHT_OFF
759,please please turn the bedroom light off,LIGHT_OFF
760,power off the lamp,LIGHT_OFF
761,hey switch off the kitchen light,LIGHT_OFF
762,light off,LIGHT_OFF
763,hey assistant turn off the lamp,LIGHT_OFF
764,please please turn the LED off,LIGHT_OFF
765,kitchen light off,LIGHT_OFF
766,hey power off the lamp,LIGHT_OFF
767,please LED off,LIGHT_OFF
768,could you light off,LIGHT_OFF
769,please switch off the kitchen light,LIGHT_OFF
770,hey LED off,LIGHT_OFF
771,disable the lamp,LIGHT_OFF
772,can you turn off the lamp,LIGHT_OFF
773,could you power off the bedroom light,LIGHT_OFF
774,hey assistant turn off the LED,LIGHT_OFF
775,disable the bedroom light,LIGHT_OFF
776,hey power off the LED,LIGHT_OFF
777,lamp off,LIGHT_OFF
778,can you switch off the light,LIGHT_OFF
779,switch off the bedroom light,LIGHT_OFF
780,hey please turn the LED off,LIGHT_OFF
781,could you disable the light,LIGHT_OFF
782,please power off the LED,LIGHT_OFF
783,hey assistant switch off the lamp,LIGHT_OFF
784,disable the kitchen light,LIGHT_OFF
785,hey assistant turn off the lamp,LIGHT_OFF
786,hey assistant switch off the lamp,LIGHT_OFF
787,please light off,LIGHT_OFF
788,please power off the kitchen light,LIGHT_OFF
789,kitchen light off,LIGHT_OFF
790,power off the light,LIGHT_OFF
791,hey disable the bedroom light,LIGHT_OFF
792,could you please turn the bedroom light off,LIGHT_OFF
793,hey assistant bedroom light off,LIGHT_OFF
794,power off the light,LIGHT_OFF
795,can you disable the light,LIGHT_OFF
796,please kitchen light off,LIGHT_OFF
797,hey switch off the kitchen light,LIGHT_OFF
798,hey assistant power off the lamp,LIGHT_OFF
799,could you switch off the bedroom light,LIGHT_OFF
800,could you turn off the light,LIGHT_OFF
801,switch off the LED,LIGHT_OFF
802,hey switch off the LED,LIGHT_OFF
803,could you switch off the LED,LIGHT_OFF
804,please disable the light,LIGHT_OFF
805,please switch off the kitchen light,LIGHT_OFF
806,could you switch off the LED,LIGHT_OFF
807,could you power off the light,LIGHT_OFF
808,could you please turn the lamp off,LIGHT_OFF
809,power off the lamp,LIGHT_OFF
810,hey please turn the kitchen light off,LIGHT_OFF
811,hey assistant power off the LED,LIGHT_OFF
812,hey assistant power off the light,LIGHT_OFF
813,turn off the light,LIGHT_OFF
814,please please turn the kitchen light off,LIGHT_OFF
815,hey assistant please turn the lamp off,LIGHT_OFF
816,could you power off the bedroom light,LIGHT_OFF
817,can you please turn the light off,LIGHT_OFF
818,please please turn the kitchen light off,LIGHT_OFF
819,can you please turn the LED off,LIGHT_OFF
820,please switch off the bedroom light,LIGHT_OFF
821,hey light off,LIGHT_OFF
822,can you turn off the lamp,LIGHT_OFF
823,can you bedroom light off,LIGHT_OFF
824,could you switch off the LED,LIGHT_OFF
825,hey assistant switch off the LED,LIGHT_OFF
826,hey please turn the LED off,LIGHT_OFF
827,disable the bedroom light,LIGHT_OFF
828,could you disable the kitchen light,LIGHT_OFF
829,turn off the LED,LIGHT_OFF
830,please light off,LIGHT_OFF
831,lamp off,LIGHT_OFF
832,please turn off the light,LIGHT_OFF
833,can you kitchen light off,LIGHT_OFF
834,hey assistant switch off the lamp,LIGHT_OFF
835,hey disable the kitchen light,LIGHT_OFF
836,hey assistant disable the lamp,LIGHT_OFF
837,could you switch off the bedroom light,LIGHT_OFF
838,please bedroom light off,LIGHT_OFF
839,light off,LIGHT_OFF
840,can you kitchen light off,LIGHT_OFF
841,could you switch off the lamp,LIGHT_OFF
842,disable the light,LIGHT_OFF
843,could you disable the bedroom light,LIGHT_OFF
844,please please turn the bedroom light off,LIGHT_OFF
845,hey assistant power off the light,LIGHT_OFF
846,turn off the bedroom light,LIGHT_OFF
847,hey assistant disable the LED,LIGHT_OFF
848,LED off,LIGHT_OFF
849,could you light off,LIGHT_OFF
850,please power off the lamp,LIGHT_OFF
851,power off the LED,LIGHT_OFF
852,can you kitchen light off,LIGHT_OFF
853,hey assistant power off the LED,LIGHT_OFF
854,power off the kitchen light,LIGHT_OFF
855,can you switch off the light,LIGHT_OFF
856,could you disable the LED,LIGHT_OFF
857,disable the lamp,LIGHT_OFF
858,can you power off the kitchen light,LIGHT_OFF
859,power off the light,LIGHT_OFF
860,hey turn off the lamp,LIGHT_OFF
861,could you disable the bedroom light,LIGHT_OFF
862,could you lamp off,LIGHT_OFF
863,please power off the lamp,LIGHT_OFF
864,power off the LED,LIGHT_OFF
865,hey kitchen light off,LIGHT_OFF
866,please disable the kitchen light,LIGHT_OFF
867,could you power off the kitchen light,LIGHT_OFF
868,please kitchen light off,LIGHT_OFF
869,please light off,LIGHT_OFF
870,can you disable the light,LIGHT_OFF
871,hey assistant power off the LED,LIGHT_OFF
872,could you please turn the light off,LIGHT_OFF
873,hey LED off,LIGHT_OFF
874,power off the kitchen light,LIGHT_OFF
875,could you please turn the light off,LIGHT_OFF
876,could you lamp off,LIGHT_OFF
877,hey assistant please turn the kitchen light off,LIGHT_OFF
878,hey assistant lamp off,LIGHT_OFF
879,please turn the lamp off,LIGHT_OFF
880,power off the light,LIGHT_OFF
881,please turn off the bedroom light,LIGHT_OFF
882,can you lamp off,LIGHT_OFF
883,can you please turn the lamp off,LIGHT_OFF
884,can you power off the kitchen light,LIGHT_OFF
885,hey please turn the light off,LIGHT_OFF
886,switch off the kitchen light,LIGHT_OFF
887,hey power off the LED,LIGHT_OFF
888,can you kitchen light off,LIGHT_OFF
889,can you disable the lamp,LIGHT_OFF
890,could you power off the LED,LIGHT_OFF
891,could you disable the LED,LIGHT_OFF
892,lamp off,LIGHT_OFF
893,please disable the kitchen light,LIGHT_OFF
894,hey assistant switch off the LED,LIGHT_OFF
895,hey disable the lamp,LIGHT_OFF
896,please please turn the bedroom light off,LIGHT_OFF
897,could you LED off,LIGHT_OFF
898,please please turn the LED off,LIGHT_OFF
899,hey turn off the kitchen light,LIGHT_OFF
900,can you power off the bedroom light,LIGHT_OFF
901,please disable the lamp,LIGHT_OFF
902,hey turn off the LED,LIGHT_OFF
903,can you turn off the LED,LIGHT_OFF
904,hey please turn the LED off,LIGHT_OFF
905,lamp off,LIGHT_OFF
906,could you power off the LED,LIGHT_OFF
907,please turn the LED off,LIGHT_OFF
908,hey turn off the kitchen light,LIGHT_OFF
909,power off the lamp,LIGHT_OFF
910,turn off the kitchen light,LIGHT_OFF
911,please turn the lamp off,LIGHT_OFF
912,please turn off the bedroom light,LIGHT_OFF
913,please turn the bedroom light off,LIGHT_OFF
914,please turn the lamp off,LIGHT_OFF
915,can you power off the lamp,LIGHT_OFF
916,can you please turn the bedroom light off,LIGHT_OFF
917,hey assistant please turn the lamp off,LIGHT_OFF
918,please disable the LED,LIGHT_OFF
919,hey assistant please turn the light off,LIGHT_OFF
920,turn off the kitchen light,LIGHT_OFF
921,power off the light,LIGHT_OFF
922,lamp off,LIGHT_OFF
923,bedroom light off,LIGHT_OFF
924,please turn the LED off,LIGHT_OFF
925,could you turn off the LED,LIGHT_OFF
926,please power off the light,LIGHT_OFF
927,hey disable the bedroom light,LIGHT_OFF
928,can you power off the kitchen light,LIGHT_OFF
929,can you switch off the kitchen light,LIGHT_OFF
930,hey assistant disable the lamp,LIGHT_OFF
931,turn off the LED,LIGHT_OFF
932,hey please turn the bedroom light off,LIGHT_OFF
933,disable the lamp,LIGHT_OFF
934,hey assistant please turn the LED off,LIGHT_OFF
935,hey disable the kitchen light,LIGHT_OFF
936,could you switch off the lamp,LIGHT_OFF
937,hey assistant please turn the bedroom light off,LIGHT_OFF
938,please kitchen light off,LIGHT_OFF
939,hey turn off the bedroom light,LIGHT_OFF
940,turn off the lamp,LIGHT_OFF
941,LED off,LIGHT_OFF
942,can you turn off the LED,LIGHT_OFF
943,hey assistant switch off the bedroom light,LIGHT_OFF
944,please disable the LED,LIGHT_OFF
945,power off the kitchen light,LIGHT_OFF
946,hey disable the LED,LIGHT_OFF
947,hey switch off the light,LIGHT_OFF
948,please turn off the bedroom light,LIGHT_OFF
949,hey switch off the bedroom light,LIGHT_OFF
950,hey power off the LED,LIGHT_OFF
951,please turn off the LED,LIGHT_OFF
952,power off the lamp,LIGHT_OFF
953,switch off the bedroom light,LIGHT_OFF
954,please kitchen light off,LIGHT_OFF
955,can you kitchen light off,LIGHT_OFF
956,hey assistant power off the lamp,LIGHT_OFF
957,hey assistant switch off the kitchen light,LIGHT_OFF
958,can you turn off the kitchen light,LIGHT_OFF
959,power off the LED,LIGHT_OFF
960,power off the light,LIGHT_OFF
961,power off the kitchen light,LIGHT_OFF
962,power off the kitchen light,LIGHT_OFF
963,hey assistant switch off the LED,LIGHT_OFF
964,power off the bedroom light,LIGHT_OFF
965,hey please turn the lamp off,LIGHT_OFF
966,power off the bedroom light,LIGHT_OFF
967,hey assistant power off the bedroom light,LIGHT_OFF
968,turn off the bedroom light,LIGHT_OFF
969,can you power off the bedroom light,LIGHT_OFF
970,could you power off the light,LIGHT_OFF
971,hey LED off,LIGHT_OFF
972,please turn off the bedroom light,LIGHT_OFF
973,could you turn off the lamp,LIGHT_OFF
974,can you turn off the light,LIGHT_OFF
975,could you disable the light,LIGHT_OFF
976,can you turn off the light,LIGHT_OFF
977,can you turn off the LED,LIGHT_OFF
978,hey assistant switch off the lamp,LIGHT_OFF
979,please please turn the bedroom light off,LIGHT_OFF
980,hey assistant bedroom light off,LIGHT_OFF
981,bedroom light off,LIGHT_OFF
982,please turn the kitchen light off,LIGHT_OFF
983,please turn the LED off,LIGHT_OFF
984,can you switch off the kitchen light,LIGHT_OFF
985,hey power off the lamp,LIGHT_OFF
986,hey assistant switch off the light,LIGHT_OFF
987,can you turn off the LED,LIGHT_OFF
988,can you please turn the kitchen light off,LIGHT_OFF
989,hey assistant power off the bedroom light,LIGHT_OFF
990,can you switch off the lamp,LIGHT_OFF
991,please disable the lamp,LIGHT_OFF
992,switch off the light,LIGHT_OFF
993,could you please turn the bedroom light off,LIGHT_OFF
994,turn off the lamp,LIGHT_OFF
995,could you turn off the light,LIGHT_OFF
996,could you turn off the bedroom light,LIGHT_OFF
997,please turn the light off,LIGHT_OFF
998,can you please turn the light off,LIGHT_OFF
999,could you lamp off,LIGHT_OFF
1000,hey assistant hi,UNKNOWN
1001,hey assistant open the door,UNKNOWN
1002,hello,UNKNOWN
1003,please what is the weather,UNKNOWN
1004,hey assistant hi,UNKNOWN
1005,could you play music,UNKNOWN
1006,could you tell me a joke,UNKNOWN
1007,hey assistant what is the weather,UNKNOWN
1008,hey assistant play music,UNKNOWN
1009,tell me a joke,UNKNOWN
1010,tell me a joke,UNKNOWN
1011,could you play music,UNKNOWN
1012,can you hi,UNKNOWN
1013,please tell me a joke,UNKNOWN
1014,could you hello,UNKNOWN
1015,hey what is the weather,UNKNOWN
1016,hey hi,UNKNOWN
1017,can you play music,UNKNOWN
1018,can you what is the weather,UNKNOWN
1019,please hello,UNKNOWN
1020,hey play music,UNKNOWN
1021,hey assistant what time is it,UNKNOWN
1022,please what is the weather,UNKNOWN
1023,can you play music,UNKNOWN
1024,what time is it,UNKNOWN
1025,can you tell me a joke,UNKNOWN
1026,hey assistant hi,UNKNOWN
1027,can you what is the weather,UNKNOWN
1028,hey assistant hi,UNKNOWN
1029,please hi,UNKNOWN
1030,hey open the door,UNKNOWN
1031,hey assistant hi,UNKNOWN
1032,what time is it,UNKNOWN
1033,can you what is the weather,UNKNOWN
1034,could you what time is it,UNKNOWN
1035,what is the weather,UNKNOWN
1036,what time is it,UNKNOWN
1037,tell me a joke,UNKNOWN
1038,hey tell me a joke,UNKNOWN
1039,can you hello,UNKNOWN
1040,please open the door,UNKNOWN
1041,could you hello,UNKNOWN
1042,hey assistant play music,UNKNOWN
1043,hi,UNKNOWN
1044,can you tell me a joke,UNKNOWN
1045,could you play music,UNKNOWN
1046,what is the weather,UNKNOWN
1047,open the door,UNKNOWN
1048,hey assistant hi,UNKNOWN
1049,could you open the door,UNKNOWN
1050,hey play music,UNKNOWN
1051,what is the weather,UNKNOWN
1052,what time is it,UNKNOWN
1053,please open the door,UNKNOWN
1054,tell me a joke,UNKNOWN
1055,hi,UNKNOWN
1056,play music,UNKNOWN
1057,hey assistant play music,UNKNOWN
1058,what time is it,UNKNOWN
1059,could you play music,UNKNOWN
1060,play music,UNKNOWN
1061,what time is it,UNKNOWN
1062,please what is the weather,UNKNOWN
1063,please open the door,UNKNOWN
1064,can you what time is it,UNKNOWN
1065,hey what is the weather,UNKNOWN
1066,please tell me a joke,UNKNOWN
1067,please tell me a joke,UNKNOWN
1068,can you what is the weather,UNKNOWN
1069,what time is it,UNKNOWN
1070,hey open the door,UNKNOWN
1071,hey assistant what time is it,UNKNOWN
1072,please open the door,UNKNOWN
1073,please hi,UNKNOWN
1074,can you tell me a joke,UNKNOWN
1075,could you hello,UNKNOWN
1076,open the door,UNKNOWN
1077,play music,UNKNOWN
1078,please hello,UNKNOWN
1079,could you what is the weather,UNKNOWN
1080,hey what is the weather,UNKNOWN
1081,please what time is it,UNKNOWN
1082,hi,UNKNOWN
1083,tell me a joke,UNKNOWN
1084,could you what time is it,UNKNOWN
1085,open the door,UNKNOWN
1086,could you what time is it,UNKNOWN
1087,hey play music,UNKNOWN
1088,please tell me a joke,UNKNOWN
1089,hey assistant open the door,UNKNOWN
1090,hey what time is it,UNKNOWN
1091,hey play music,UNKNOWN
1092,can you what time is it,UNKNOWN
1093,hey hi,UNKNOWN
1094,please open the door,UNKNOWN
1095,hi,UNKNOWN
1096,could you play music,UNKNOWN
1097,what time is it,UNKNOWN
1098,hey what is the weather,UNKNOWN
1099,could you hello,UNKNOWN
1100,hey assistant hello,UNKNOWN
1101,open the door,UNKNOWN
1102,hey open the door,UNKNOWN
1103,hey assistant hello,UNKNOWN
1104,can you hello,UNKNOWN
1105,hey assistant hi,UNKNOWN
1106,play music,UNKNOWN
1107,hey hello,UNKNOWN
1108,hi,UNKNOWN
1109,could you hi,UNKNOWN
1110,please what time is it,UNKNOWN
1111,could you hello,UNKNOWN
1112,hey play music,UNKNOWN
1113,can you what is the weather,UNKNOWN
1114,can you play music,UNKNOWN
1115,hello,UNKNOWN
1116,could you what is the weather,UNKNOWN
1117,what time is it,UNKNOWN
1118,could you hello,UNKNOWN
1119,please play music,UNKNOWN
1120,please what is the weather,UNKNOWN
1121,could you hello,UNKNOWN
1122,hey open the door,UNKNOWN
1123,can you play music,UNKNOWN
1124,open the door,UNKNOWN
1125,hello,UNKNOWN
1126,what is the weather,UNKNOWN
1127,hi,UNKNOWN
1128,could you what is the weather,UNKNOWN
1129,hey assistant tell me a joke,UNKNOWN
1130,please tell me a joke,UNKNOWN
1131,can you open the door,UNKNOWN
1132,please hello,UNKNOWN
1133,can you what time is it,UNKNOWN
1134,what is the weather,UNKNOWN
1135,play music,UNKNOWN
1136,hey tell me a joke,UNKNOWN
1137,hey assistant open the door,UNKNOWN
1138,hey hello,UNKNOWN
1139,hey open the door,UNKNOWN
1140,open the door,UNKNOWN
1141,can you hello,UNKNOWN
1142,can you what time is it,UNKNOWN
1143,can you what is the weather,UNKNOWN
1144,hey hello,UNKNOWN
1145,hey hello,UNKNOWN
1146,hi,UNKNOWN
1147,hey assistant what time is it,UNKNOWN
1148,hey what time is it,UNKNOWN
1149,please open the door,UNKNOWN
1150,hey assistant what is the weather,UNKNOWN
1151,could you hello,UNKNOWN
1152,hello,UNKNOWN
1153,hey assistant hi,UNKNOWN
1154,could you play music,UNKNOWN
1155,please what time is it,UNKNOWN
1156,hello,UNKNOWN
1157,please play music,UNKNOWN
1158,could you what is the weather,UNKNOWN
1159,play music,UNKNOWN
1160,hey assistant hi,UNKNOWN
1161,tell me a joke,UNKNOWN
1162,could you hi,UNKNOWN
1163,hey assistant hi,UNKNOWN
1164,hey open the door,UNKNOWN
1165,can you open the door,UNKNOWN
1166,please hello,UNKNOWN
1167,could you hi,UNKNOWN
1168,could you hi,UNKNOWN
1169,hey assistant open the door,UNKNOWN
1170,hey what time is it,UNKNOWN
1171,please what is the weather,UNKNOWN
1172,hey assistant what time is it,UNKNOWN
1173,play music,UNKNOWN
1174,hey open the door,UNKNOWN
1175,play music,UNKNOWN
1176,hey what is the weather,UNKNOWN
1177,tell me a joke,UNKNOWN
1178,can you hello,UNKNOWN
1179,hey assistant hi,UNKNOWN
1180,please hello,UNKNOWN
1181,hey assistant what is the weather,UNKNOWN
1182,could you what is the weather,UNKNOWN
1183,hey assistant what time is it,UNKNOWN
1184,tell me a joke,UNKNOWN
1185,please play music,UNKNOWN
1186,can you open the door,UNKNOWN
1187,what time is it,UNKNOWN
1188,could you tell me a joke,UNKNOWN
1189,can you what time is it,UNKNOWN
1190,hey hi,UNKNOWN
1191,hey what is the weather,UNKNOWN
1192,what time is it,UNKNOWN
1193,could you open the door,UNKNOWN
1194,hey assistant tell me a joke,UNKNOWN
1195,hey hi,UNKNOWN
1196,hello,UNKNOWN
1197,tell me a joke,UNKNOWN
1198,hey what time is it,UNKNOWN
1199,hey open the door,UNKNOWN
1200,hey hi,UNKNOWN
1201,please what time is it,UNKNOWN
1202,tell me a joke,UNKNOWN
1203,hello,UNKNOWN
1204,can you tell me a joke,UNKNOWN
1205,hey assistant tell me a joke,UNKNOWN
1206,tell me a joke,UNKNOWN
1207,hi,UNKNOWN
1208,can you hi,UNKNOWN
1209,could you what time is it,UNKNOWN
1210,could you what is the weather,UNKNOWN
1211,what time is it,UNKNOWN
1212,hello,UNKNOWN
1213,could you tell me a joke,UNKNOWN
1214,could you hello,UNKNOWN
1215,hey assistant what is the weather,UNKNOWN
1216,hey assistant tell me a joke,UNKNOWN
1217,what time is it,UNKNOWN
1218,can you tell me a joke,UNKNOWN
1219,hey assistant what time is it,UNKNOWN
1220,hey hello,UNKNOWN
1221,what is the weather,UNKNOWN
1222,could you what is the weather,UNKNOWN
1223,hey hi,UNKNOWN
1224,what time is it,UNKNOWN
1225,please hi,UNKNOWN
1226,please tell me a joke,UNKNOWN
1227,what time is it,UNKNOWN
1228,hello,UNKNOWN
1229,please what time is it,UNKNOWN
1230,please what time is it,UNKNOWN
1231,hey assistant what time is it,UNKNOWN
1232,please hello,UNKNOWN
1233,tell me a joke,UNKNOWN
1234,hey play music,UNKNOWN
1235,could you what time is it,UNKNOWN
1236,what is the weather,UNKNOWN
1237,what time is it,UNKNOWN
1238,please hi,UNKNOWN
1239,can you hello,UNKNOWN
1240,hey assistant tell me a joke,UNKNOWN
1241,can you what is the weather,UNKNOWN
1242,hey assistant open the door,UNKNOWN
1243,can you tell me a joke,UNKNOWN
1244,can you tell me a joke,UNKNOWN
1245,hey assistant open the door,UNKNOWN
1246,hey open the door,UNKNOWN
1247,what is the weather,UNKNOWN
1248,please tell me a joke,UNKNOWN
1249,hey what is the weather,UNKNOWN
1250,can you hi,UNKNOWN
1251,tell me a joke,UNKNOWN
1252,please what time is it,UNKNOWN
1253,hey tell me a joke,UNKNOWN
1254,hey play music,UNKNOWN
1255,could you what time is it,UNKNOWN
1256,open the door,UNKNOWN
1257,can you tell me a joke,UNKNOWN
1258,hey assistant tell me a joke,UNKNOWN
1259,can you open the door,UNKNOWN
1260,tell me a joke,UNKNOWN
1261,what is the weather,UNKNOWN
1262,could you what is the weather,UNKNOWN
1263,hey hi,UNKNOWN
1264,could you open the door,UNKNOWN
1265,hey hello,UNKNOWN
1266,hey what time is it,UNKNOWN
1267,can you hi,UNKNOWN
1268,please open the door,UNKNOWN
1269,hey open the door,UNKNOWN
1270,hey assistant hello,UNKNOWN
1271,hey assistant open the door,UNKNOWN
1272,can you open the door,UNKNOWN
1273,can you play music,UNKNOWN
1274,hey hi,UNKNOWN
1275,tell me a joke,UNKNOWN
1276,hey tell me a joke,UNKNOWN
1277,hey hi,UNKNOWN
1278,hey assistant what time is it,UNKNOWN
1279,what time is it,UNKNOWN
1280,could you what time is it,UNKNOWN
1281,could you what time is it,UNKNOWN
1282,could you what time is it,UNKNOWN
1283,hey assistant what is the weather,UNKNOWN
1284,can you play music,UNKNOWN
1285,what is the weather,UNKNOWN
1286,please open the door,UNKNOWN
1287,hey assistant play music,UNKNOWN
1288,could you what is the weather,UNKNOWN
1289,play music,UNKNOWN
1290,hey assistant hello,UNKNOWN
1291,hey hi,UNKNOWN
1292,please play music,UNKNOWN
1293,hey hi,UNKNOWN
1294,what is the weather,UNKNOWN
1295,hey what is the weather,UNKNOWN
1296,hey play music,UNKNOWN
1297,hey assistant what time is it,UNKNOWN
1298,hey assistant tell me a joke,UNKNOWN
1299,what time is it,UNKNOWN
1300,hello,UNKNOWN
1301,tell me a joke,UNKNOWN
1302,hey what is the weather,UNKNOWN
1303,could you what is the weather,UNKNOWN
1304,hey what is the weather,UNKNOWN
1305,what is the weather,UNKNOWN
1306,please what time is it,UNKNOWN
1307,can you what time is it,UNKNOWN
1308,hey open the door,UNKNOWN
1309,hey what is the weather,UNKNOWN
1310,what is the weather,UNKNOWN
1311,tell me a joke,UNKNOWN
1312,what time is it,UNKNOWN
1313,can you tell me a joke,UNKNOWN
1314,hello,UNKNOWN
1315,hey open the door,UNKNOWN
1316,please hi,UNKNOWN
1317,please tell me a joke,UNKNOWN
1318,hey assistant what time is it,UNKNOWN
1319,could you hi,UNKNOWN
1320,please what time is it,UNKNOWN
1321,what time is it,UNKNOWN
1322,hey what time is it,UNKNOWN
1323,can you play music,UNKNOWN
1324,tell me a joke,UNKNOWN
1325,tell me a joke,UNKNOWN
1326,hey open the door,UNKNOWN
1327,hello,UNKNOWN
1328,please open the door,UNKNOWN
1329,play music,UNKNOWN
1330,hey assistant play music,UNKNOWN
1331,hey hi,UNKNOWN
1332,could you hi,UNKNOWN
1333,could you hi,UNKNOWN
1334,please hi,UNKNOWN
1335,can you what is the weather,UNKNOWN
1336,what time is it,UNKNOWN
1337,can you open the door,UNKNOWN
1338,play music,UNKNOWN
1339,hey hi,UNKNOWN
1340,can you play music,UNKNOWN
1341,what time is it,UNKNOWN
1342,could you play music,UNKNOWN
1343,can you hi,UNKNOWN
1344,can you what is the weather,UNKNOWN
1345,what time is it,UNKNOWN
1346,play music,UNKNOWN
1347,please hi,UNKNOWN
1348,hey open the door,UNKNOWN
1349,hey assistant open the door,UNKNOWN
1350,could you hello,UNKNOWN
1351,hey assistant hello,UNKNOWN
1352,could you open the door,UNKNOWN
1353,please hi,UNKNOWN
1354,tell me a joke,UNKNOWN
1355,what time is it,UNKNOWN
1356,hey tell me a joke,UNKNOWN
1357,can you open the door,UNKNOWN
1358,hey what is the weather,UNKNOWN
1359,could you tell me a joke,UNKNOWN
1360,could you what time is it,UNKNOWN
1361,could you what time is it,UNKNOWN
1362,please hello,UNKNOWN
1363,hey assistant tell me a joke,UNKNOWN
1364,could you what time is it,UNKNOWN
1365,hey assistant hi,UNKNOWN
1366,hey play music,UNKNOWN
1367,please open the door,UNKNOWN
1368,could you what is the weather,UNKNOWN
1369,hey hello,UNKNOWN
1370,please hi,UNKNOWN
1371,hello,UNKNOWN
1372,tell me a joke,UNKNOWN
1373,please hi,UNKNOWN
1374,play music,UNKNOWN
1375,can you what is the weather,UNKNOWN
1376,could you what time is it,UNKNOWN
1377,could you hi,UNKNOWN
1378,can you what time is it,UNKNOWN
1379,can you hi,UNKNOWN
1380,could you play music,UNKNOWN
1381,hey play music,UNKNOWN
1382,could you hi,UNKNOWN
1383,can you hi,UNKNOWN
1384,tell me a joke,UNKNOWN
1385,please hi,UNKNOWN
1386,can you open the door,UNKNOWN
1387,what is the weather,UNKNOWN
1388,please open the door,UNKNOWN
1389,can you hello,UNKNOWN
1390,hi,UNKNOWN
1391,can you open the door,UNKNOWN
1392,could you what is the weather,UNKNOWN
1393,can you play music,UNKNOWN
1394,hey what time is it,UNKNOWN
1395,can you what time is it,UNKNOWN
1396,hey assistant play music,UNKNOWN
1397,can you what time is it,UNKNOWN
1398,hi,UNKNOWN
1399,what is the weather,UNKNOWN
1400,hey assistant open the door,UNKNOWN
1401,please hi,UNKNOWN
1402,please hello,UNKNOWN
1403,could you hi,UNKNOWN
1404,tell me a joke,UNKNOWN
1405,can you open the door,UNKNOWN
1406,hey what is the weather,UNKNOWN
1407,hey assistant open the door,UNKNOWN
1408,could you what time is it,UNKNOWN
1409,what is the weather,UNKNOWN
1410,what is the weather,UNKNOWN
1411,hey assistant tell me a joke,UNKNOWN
1412,hey assistant what is the weather,UNKNOWN
1413,could you tell me a joke,UNKNOWN
1414,hey assistant open the door,UNKNOWN
1415,hey assistant hello,UNKNOWN
1416,can you play music,UNKNOWN
1417,what is the weather,UNKNOWN
